id,name,review_count,rate,address,zip_code,coordinates
NVcKEwdKGSSDnIAceebMpw,Abacky Fusion Cuisine,22,3.5,253 W 26th St,10001,"(40.7471121804058, -73.996648862958)"
uAggq823dP2HqFUeqpQnNw,Yummy Malatang,16,2.5,805 8th Ave,10018,"(40.755702, -73.9912808)"
2dmgtQTFM7koKllEQsZmhQ,City One Restaurant,15,3.0,2726A Frederick Douglass Blvd,10030,"(40.8225557826076, -73.9419602962225)"
nXQIcabks1RT92BWyRHjDQ,Panda King,2,4.5,7508 Jamaica Ave,11421,"(40.691411, -73.866024)"
veMFGh_0QA6S_7IkblblDQ,New King Chef,24,4.0,160 Franklin Ave,07110,"(40.8136215209961, -74.1631011962891)"
YCBjn0t4bMaQb8Bk7l37ng,Gan Asia,46,2.5,691 Amsterdam Ave,10025,"(40.7923393, -73.971405)"
BwO0U9vXjf2xZUCRPKhunA,Blossom Garden,58,3.0,135-05 40th Rd,11354,"(40.7585662, -73.831285)"
VooUbgaG0F2FeQZfgBbjkg,Yee Li Restaurant,189,3.0,1 Elizabeth St,10013,"(40.715503692627, -73.997695595026)"
MEaT9f2B4F0gvXhCir9v4w,Chan Yang Garden,25,3.5,479 Bergen St,11217,"(40.680957, -73.974586)"
NiFmuqLM-apdMX_jBPVIgw,Rabbit House,192,4.5,76 Forsyth St,10002,"(40.71725, -73.99329)"
s1uT-RIpz6X3dN-n3NeAZA,Lodi Chinatown Gourmet Kitchen,50,4.0,25 Washington St,07644,"(40.8756476, -74.0848824)"
S5VN-lFmTdI5VVQ0qFyfCQ,Fortune Place,16,3.5,286 Broadway,11211,"(40.70849, -73.9585)"
5W89QQZqPJazBS80anuu3Q,Wah Yoan Restaurant II,14,3.5,5406 Park Ave,07093,"(40.78225, -74.01201)"
MHYj7JzC_qqlQ62T_OwD-g,Lucky Pickle Dumpling,132,3.5,513 Amsterdam Ave,10024,"(40.78676, -73.97547)"
Yj3pRPnIG05AjRfGP0Afjg,Mei Chung Mei Restaurant,18,4.0,157 W 231st St,10463,"(40.8784523010254, -73.902961730957)"
upEljMinfeX9q5jtZPSA0A,Meiya Kitchen,8,3.5,858 Gerard Ave,10451,"(40.82712, -73.92503)"
77zkzHD6Kavy1vT-sPXxJA,Hang Shing Kitchen,25,4.0,104-09 Metropolitan Ave,11375,"(40.7102074072038, -73.8485997417336)"
CKG7LVmSlvI93scyb1aVeg,Mr Wonton,179,3.5,73 7th Ave,11217,"(40.67517, -73.97481)"
u7aZOA_WNEIdVAQzmOygkQ,Lucky Star Restaurant,18,3.0,644 Newark Ave,07306,"(40.7341399, -74.05831)"
7F9wHVknF_UW4OFVUDxtZQ,Amber Kips Bay,270,3.5,381 3rd Ave,10016,"(40.74152, -73.98097)"
_eWN3zih_cnY0fiLWva9EA,Li Wan Restaurant,23,4.0,6428 Metropolitan Ave,11379,"(40.7122917175293, -73.8961334228516)"
JlpVZdT1V-Pd5y3LH0xBPg,Dragon Palace,3,3.5,202 Centre St,10013,"(40.718769, -73.99897)"
gvAzBcK3YZf6UQqOerqF2w,New Dragon House Chinese Restaurant,4,2.5,666 Amsterdam Ave,10025,"(40.7918190298439, -73.9720649229145)"
kwGaeWUVC_MIxMFw0sM-Ww,Hong Kong Express,43,4.0,989 Wyckoff Ave,11385,"(40.69617, -73.904721)"
xOl46WKcLGOeU9N49rN45Q,M Greenpoint,75,3.5,732 Manhattan Ave,11222,"(40.72632, -73.95193)"
TxaxeiUqQqcFrWrerNqgXw,No 1 Chinese Restaurant,39,2.5,265 1st Ave,10003,"(40.732437, -73.982139)"
Z263fPuSX3B3xNE7izgirw,New Wah On Restaurant,8,4.5,986 Sutter Ave,11208,"(40.671097, -73.882299)"
n1elkLPlnQX_PArLvuVVIg,Shanghai Heping Restaurant,362,3.5,104 Mott St,10013,"(40.7174181193113, -73.997328132391)"
FgxzCg6LVAPd-mCYlMDayw,Far East Kitchen,25,4.0,7 W Hudson Ave,07631,"(40.91044, -73.96849)"
zPK48x2wvTmJTQ_13bbeRQ,Hong Kong Cafe,23,4.0,357 Franklin Ave,11238,"(40.687202, -73.956611)"
8td6qiBvZ-En6gSpPjXWzQ,Shanghai Zhen Gong Fu 上海真功夫,102,4.0,86-16 Queens Blvd,11373,"(40.73599, -73.87735)"
yzAJOjAV7BnLZpbISHZfWg,Joe's Ginger,517,3.0,25 Pell St,10013,"(40.714782, -73.998374)"
aac8M8uK8XUDBNUR_SyZdw,The Bao Shoppe,180,4.0,34 Canal St,10002,"(40.7143451, -73.9905184)"
wtHvdNN_-O8D8t_04eyuPA,Asian Wok,36,2.5,88 Fulton St,10038,"(40.709792012435, -74.0018463134766)"
SpAbumHNJFaVxAi0S6foaQ,China Wok II,2,4.5,2461 Webster Ave,10458,"(40.8602, -73.89316)"
XGn1UkkUAGkwRHnegq6Xig,China Spice,33,3.0,117 Tonnelle Ave,07306,"(40.7352069, -74.0671543)"
ENfB82aVceC3VcTfq54rxQ,Lee's Chinese Restaurant,17,3.5,1151 Summit Ave,07307,"(40.7543291, -74.0468573)"
_iLjlrftSGKvFyG6PXQyAg,Best Chinese Restaurant,20,4.5,4004A Boston Rd,10475,"(40.88447, -73.8315)"
aGmsJ6_NWw5vnLS43MZLpA,Spice,53,2.5,610 Amsterdam Ave,10024,"(40.7900599, -73.97351)"
_WBiQBojv-uMh7-MBk_qeg,Hong's Chinese Kitchen,22,3.5,127 Broad Ave,07650,"(40.84535, -74.00013)"
duVKdeFRXc6Tr2UY5vTPwQ,New General Tso's Restaurant,16,4.0,1215 White Plains Rd,10472,"(40.83117, -73.8621299)"
pepM7-yv4-jCT6S1nl6fPg,Asian Spicy Curry Pop-up,127,4.5,46 Mulberry St,10013,"(40.715031, -73.99931)"
dDAlpjRdymf148x_9tL0pQ,Asian Station,65,2.5,1444 3rd Ave,10028,"(40.7762604, -73.9562607)"
6KQ-jlXjOgb_uVeZxgimqQ,Hua Long Chinese Restaurant,20,3.5,706 Fulton St,11217,"(40.6857872009277, -73.9737319946289)"
Gkz2GawpJCK4j3dENtul_Q,Blessing Chinese Restaurant,24,4.0,528 Union Ave,07109,"(40.8017311, -74.1537933)"
PRd1P_8glLwB5cNO-hFEcw,China Wok,13,4.0,454-A Lenox Ave,10037,"(40.8124997466803, -73.9418902248144)"
fBOhaN4rabcM9aJg5qWM-w,Chung Ching Restaurant,8,3.5,262 Alexander Ave,10454,"(40.81019, -73.92476)"
J2ks4DGmJ286xUI8WzlYeg,First Choice Chinese Kitchen,46,3.0,3893 Broadway,10032,"(40.83778, -73.9425)"
R0y03SFOY0BdHRUT1LSO0Q,Shanghai You Garden,805,4.0,135-33 40th Rd,11354,"(40.75895, -73.83056)"
NL7yHrgnOVNtKNRPon5vGQ,Delight 28 Restaurant,149,3.0,28 Pell St,10013,"(40.715089, -73.998459)"
MNr-_2iUPoseN_BCd456Iw,Zhou's Yummy Restaurant,45,3.5,41-17 Union St,11355,"(40.7589201, -73.8255768)"
Mc-uTqSARIIvdE8Jn8a5Yw,Amy's Restaurant,102,3.5,586 W 207th St,10034,"(40.86701, -73.92097)"
Zx44jCgDv1TwKMGzcXajIQ,Taste Good Malaysian Cuisine,644,4.0,82-18 45th Ave,11373,"(40.7417090264307, -73.8821911811829)"
O2jCWIOWb-IhyZGZLTNNoA,Peking Kitchen II,19,3.5,2162 8th Ave,10026,"(40.80479, -73.954735)"
xBTqo83cgF4TvCjKFjlwqQ,La Dinastia II,57,3.5,4059 Broadway,10032,"(40.8431911, -73.9393521)"
LhBZsjkb6aKdLIq9w9_J2w,Hong Kong,46,3.0,25-10 Broadway,11106,"(40.76302, -73.92822)"
_LLK-gnjeTLwpyoliglozw,Hang Lee Chinese,24,4.0,666 W 204th St,10034,"(40.867262242948, -73.9233304385214)"
bVEvRibOk3dukWJ8TiU7GQ,Taste of China,27,3.5,4501 Broadway,11103,"(40.7571451223932, -73.9148019297323)"
XJ68bnXVpW-pZTuiDrnCzQ,China Pavilion,27,3.5,2102 Eastchester Rd,10461,"(40.8563, -73.84374)"
a2sxaQooPmq9r7Cc-Umunw,Precious Chinese Cuisine,242,3.5,128 Washington St,07030,"(40.73846, -74.03092)"
Kge7lu5TkuBi5tzb6u-MWA,Mei-Ju Vege Gourmet,1,5.0,139 Mott St,10013,"(40.718654, -73.9969454)"
S7vbop89Qs2v5WqELlp0JA,Hong Kong Kitchen,13,3.0,4300 Bergen Turnpike,07047,"(40.78288, -74.03303)"
i1eA3GawUFL-e_DbL_rg1w,Hua Ji Pork Chop Fast Food,70,4.0,7 Allen St,10002,"(40.71481, -73.99307)"
_OsMY0QFYjEbYHEEpFP2Tg,Yu Garden Dumpling House,140,4.0,46-20 Kissena Blvd,11355,"(40.749953, -73.818825)"
yVDNPV0Yf3vQAsXTJett1g,I Fortune Cookie,45,3.0,44-69 21st St,11101,"(40.7476578, -73.947319)"
qEe7nIhPfEL6L0-VYhWRrA,Raku,204,4.5,48 Macdougal St,10012,"(40.72728, -74.00252)"
E1fFQqXuO2Ido9hGDmTbDg,Good Luck Chinese Restaurant,10,4.5,4516 48th Ave,11377,"(40.7392043166647, -73.9197625899353)"
dmX0ASRxBZJeMLFZ7WBK3g,Sichuan Hot Pot Cuisine,184,3.0,34 Pell St,10013,"(40.7150052171701, -73.9985468135734)"
Bk71CLHZxJRbA5qkps8TsA,Lucky Bento VIP Cuisine,28,4.0,36-29 Main St,11354,"(40.7623981, -73.8316218)"
_C2cZ2EvptUbC16kRsUzUQ,Rego Garden Restaurant,32,3.5,9303 63rd Dr,11374,"(40.7282669, -73.8636984)"
-3A-kTdW-P32hoOMQeBl-A,Six Happiness Restaurant,16,4.0,1378 Crosby Ave,10461,"(40.84057, -73.8295)"
wVZmnDlPDdVHI01_XLfBXQ,Beijing Hot Pot,29,3.5,12 Sylvan St,07070,"(40.827236, -74.1036817)"
Dh2I2jRTXE7oDCfuA9vCoQ,Super China Pagoda,40,3.5,4720 30th Ave,11103,"(40.7610039, -73.9091797)"
majyHtjuTaFZKYpMNCLe_Q,Golden House Restaurant,14,4.5,334 Union Ave,07070,"(40.83666, -74.11401)"
vWEKZVPIYFewfqCOkkvVIQ,Lin's Garden,39,4.0,652 Seneca Ave,11385,"(40.7034531, -73.9090729)"
TKfUaqizEuC1Qacr3MgmdA,New Yummy Restaurant,15,3.0,133 48th St,07087,"(40.77942, -74.0175299)"
JDv_pfBjuaU3BR7GC6GxRQ,Yummy Yummy Chinese Restaurant,37,3.5,5273 65th Pl,11378,"(40.7318717, -73.8999307)"
XB8hpls-B4ekyZvuouxqng,Ninja Grill,60,4.0,103 Essex St,10002,"(40.71911, -73.98823)"
JBj3GMYqhdlULTiaS17XKw,Peking Delite Chinese Restaurant,19,3.5,466 W Side Ave,07304,"(40.71689, -74.08479)"
GmtybiZEicQ4qqPTzhqVew,Taste of China,53,3.5,7100 Grand Ave,11378,"(40.72762, -73.892011)"
2YkqGzOldh-gcSSFkvP44Q,MIGHTY Bowl,226,4.0,120 Macdougal St,10012,"(40.72986, -74.00049)"
lBFq-P2OGDZy2aPEKgUMfg,Empire Garden,32,2.0,911 Columbus Ave,10025,"(40.7985736262374, -73.9621864229434)"
LpfsAZ7mBmK1om17S477zA,Zhen Good Taste,30,4.0,5961 69th St,11378,"(40.72182, -73.89278)"
N8JfRje2vbyEnEOiGgpY7A,Taste of Asian,141,4.0,122 Essex St,07644,"(40.8924568901013, -74.074132)"
MJwyoXJrN7UmqWcWQ5rG1w,King Chef,6,3.0,587 Malcolm X Blvd,10037,"(40.8175143, -73.9386375)"
Atq3LSNnaIS7qcnlrrqNPw,Beijing Noodle,33,4.0,176 Main St,07024,"(40.8512544927698, -73.9690684814288)"
OPOmqhGguJY8W5LyenzQAQ,ViVi Bubble Tea,135,4.0,226 E 14th St,10003,"(40.732567, -73.986229)"
XzMVQtnifzlFoq6Uj4795g,A Shen Zhou Restaurant,56,3.0,159 Wilson Ave,11237,"(40.70026, -73.92469)"
FG5WMzTMu39xwzxmxuYBXw,Corner 28,156,3.5,135-24 40th Rd,11354,"(40.7585, -73.83064)"
OQ93Z1tAmdPqK7twEEvISA,Happy Fortune Chinese Restaurant,22,3.5,47-57 47th St,11377,"(40.7399544, -73.9181973)"
bfg1MmcnH6DO1dgF_tLxkA,Yeung II Sushi Asian Cuisine,179,3.5,1120 Washington St,07030,"(40.75079, -74.02716)"
FK5RnNOUxxIImPVcAHGM4w,Great Wall Chinese Restaurant,17,3.0,4100 Park Ave,07086,"(40.7737819079407, -74.0202113841939)"
wjhtsakYuglCXwPaUFN4-g,Green Leaf Restaurant,52,3.5,175 Broad Ave,07022,"(40.82002, -74.00796)"
U7N6Jd8Qe7rbYB87pwuAoA,New Man Hing,78,4.0,658 Passaic Ave,07110,"(40.8270810397426, -74.1463215426835)"
o4qlz8mbN0jI2gCpFbkBIw,88 Dragon & Phoenix,23,3.5,787 Broadway,07002,"(40.67416, -74.1099625)"
7erFgHiQmw7ZJfVPmOjeeA,M Shanghai Bistro & Garden,412,3.5,292 Grand St,11211,"(40.71293, -73.95757)"
SDRyYM2PemmPOmR-CTwxkw,Wok Chi Stir Fry Kitchen,22,2.0,89 E 42nd St,10017,"(40.752575, -73.977629)"
nALIXRUb7yvg8ZCS68m8iw,No 1 Chinese Restaurant,31,3.5,2504 Palisade Ave,07086,"(40.767345, -74.029036)"
ADt4Wp-0XkSLXQ2nWoDnaw,Meetrice,10,3.5,717 60th St,11220,"(40.63663, -74.01112)"
xcJPCQeG3OgXWkgjB8avfQ,Amazed Palace,4,2.0,689 9th Ave Unit B,10036,"(40.762, -73.99041)"
pMD9ZQcyKfD6N2zb0kiR2A,Hardee's,35,4.0,209 Utica Ave,11213,"(40.6716833260603, -73.9305902612873)"
MMotl_bi3-5JRra91A2jLA,Satay Malaysian Cuisine,472,3.5,99 Washington St,07030,"(40.73731, -74.03066)"
KISxxrvjxx5qrayhcASl5w,Noodlefan,183,4.0,514 Central Ave,07307,"(40.7520188580028, -74.0450168028474)"
6CyU130WwLre-uRfhi48oQ,Great Wall Restaurant,1,3.0,987 Prospect Ave,10459,"(40.8230893, -73.9003802)"
iXmDaPsgylG1kHPLli15MQ,Fat Buddha,604,3.5,212 Ave A,10009,"(40.7298105, -73.9805949)"
RgIFYmjtBp5k90AK1jP7Zw,Peking Express Chinese Rest,34,3.5,13412 Rockaway Blvd,11420,"(40.6743, -73.804)"
dEp2ubj8SRGD32N3yw2h_A,NoodleLove,47,4.0,192 Mott St,10012,"(40.7209, -73.9956235)"
6qYic55Ho8xEL_iWxlrGSg,Zou's Restaurant,2,4.5,233 Utica Ave,11213,"(40.670791, -73.930656)"
WVps4Rw-FHgEUdwtH02t3w,Chung Lan Gardens,5,3.5,454 Malcolm X Blvd,10037,"(40.8124525, -73.9417837)"
SUX3TMbaCOUZeR0CTHcqnQ,Khalil Halal Chinese,3,2.5,2062 McGraw Ave,10462,"(40.8354799, -73.85596)"
MBU4VGyaPKZKhe5x7UMQpA,Jing Wah Chinese Resturant,9,4.0,8720 Liberty Ave,11417,"(40.679777, -73.850712)"
DGrFKsyAOotGDJw-JyXsTw,Double Dragon Restaurant,17,3.5,2647 Jerome Ave,10468,"(40.867191, -73.898079)"
igFRhlkG_cKF3a87fbVexw,Happy Dragon,16,4.0,3388 Jerome Ave,10467,"(40.88045, -73.8836)"
k4QfaFoqtpEZ1LZylJZqww,JJ's Fusion,431,4.0,3705 31st Ave,11103,"(40.762211, -73.918243)"
wNFWtc20sGBvqM_BcfVgcw,Lian's Kitchen,62,4.5,235 Palisade Ave,07026,"(40.87249, -74.10966)"
9EcqEGu_0POrIyOPJCC2Jw,New Dragon Restaurant,2,3.0,47 N Oxford St,11205,"(40.69643, -73.97533)"
u7VwuzmZ3Ifz4E8GXoa8ew,Hop Hing Kitchen,21,4.0,29 Park Ave,07070,"(40.82779, -74.10235)"
m4Q7Te--vJwBPi6j1_1mfg,XIN,76,3.5,8320 3rd Ave,11209,"(40.62518, -74.03067)"
S_2XkMG-bpNfb0gTKZdvkw,Yummy Tummy Asian Bistro,100,4.0,161-16 Northern Blvd,11358,"(40.76215, -73.80427)"
QZY3xdZvrhfBLPRVr6ryiQ,Lucky Star Restaurant,9,3.0,9419 Astoria Blvd,11369,"(40.76309, -73.87443)"
ng1wpKuQOFjZNCOe5YTwHA,Chopstix,14,3.0,1 Hanover Square,10004,"(40.7043655812028, -74.0091101794667)"
6k-EK419_wagYvXgEFTZNA,Big Bowls Little Plates,12,4.0,700 Plaza Dr,07094,"(40.78538, -74.04539)"
CIV1wpkbmpdMPDCl1lNWhQ,Wing Wah Restaurant,31,3.5,9812 Metropolitan Ave,11375,"(40.710773, -73.85427)"
qR6vC-y7o_ts-s-dqg4h1w,Chinacity Restaurant,6,3.5,914 Broadway,11206,"(40.6974, -73.93626)"
hFLwUehr6VL1wM76XysqRQ,China Red Restaurant,20,2.5,118 Chambers St,10007,"(40.715023, -74.008636)"
Yrsdl3AaTwMXHZnv4eKQBQ,Central Wok Chinese Restaurant,12,3.0,499 Central Ave,07307,"(40.75171, -74.04572)"
1vhKvwPkhwuiZYFp8q5JCg,Tang S,15,2.0,306 St Nicholas Ave,10027,"(40.8110183, -73.9523964)"
1HjbS4hWLeHEwpC4EuWKYw,Manna House Bakery,62,4.0,125 Mott St,10013,"(40.71815, -73.99705)"
YfJZBmm9tfW--W_WIGReqA,Baili Restaurant,23,4.0,2728 Church Ave,11226,"(40.65047, -73.951484)"
XMW3Iota3bREPd7tcGW4pw,Hunan Wok,11,4.0,430 Teaneck Rd,07660,"(40.85853, -74.01789)"
gXuKTGiI6-rwiKGN8iGWZg,Chance Asian Bistro & Bar,325,4.0,223 Smith St,11201,"(40.6842, -73.99192)"
Km1iZw_Gmrk6wDRcynTIYA,Food King Kitchen,1,4.0,185 Newark Ave,07302,"(40.7220871820006, -74.0436068962075)"
b03GEE_pYlLCdD6yShZKqw,New Chinatown Restaurant of New York,12,4.0,11 Avenue D,10009,"(40.720527, -73.978652)"
Wioz8mltNscAtJg_RGyckQ,New Mulan Seafood Restaurant,158,3.0,136-17 39th Ave,11354,"(40.7604295, -73.829968)"
FnWeS2HRGvDimOHMHRHOsw,Number 1 Chinese Restaurant,35,3.5,6308 Broadway,11377,"(40.74965, -73.89898)"
nHJkY0_wT0k_-MMi1eHwdg,Thailand Restaurant,95,3.0,856 10th Ave,10019,"(40.7685699, -73.98874)"
M2xu0_w-UrHK3-tGjW3TWw,Thailand Cafe,319,3.5,95 2nd Ave,10003,"(40.72726, -73.989059)"
VoAuIReq_cPUrFwxbWqG_Q,SalaThai Restaurant,180,4.5,307 Amsterdam Ave,10023,"(40.7801199, -73.98032)"
jfnDwWBGK4JoWE5jbeKxSw,Chu-Ros Thai,22,5.0,1590 Lexington Ave,10029,"(40.78922, -73.94873)"
iUEvASoukxI6vrCYWYyK8g,Kati Shop,90,5.0,162 E 55th St,10022,"(40.75899, -73.96883)"
UC3n_0vZ5zI1fvi7UzNZAg,Sabai Thai Restaurant,166,4.5,432 Park Ave S,10016,"(40.74422, -73.98365)"
Ai7AS69JV5Sm5KAj0BgeMA,raan kway teow,3,5.0,40-1 78th St,11373,"(40.7466875922064, -73.8874759330976)"
83BXSwE0166sObnXLUE4bQ,Land,1012,4.0,450 Amsterdam Ave,10024,"(40.78497, -73.9772182)"
feY7PgoRjCp2qReaIitRkQ,Boran,104,4.5,462 Court St,11231,"(40.67825, -73.99816)"
rKeLuHDI3PQZsPSVCEMHtw,Wondee Siam,928,4.0,792 9th Ave,10019,"(40.76495, -73.98747)"
OR9oqAJW-U5ZnqhwH12Nuw,Khao Nom,65,4.5,42-06 77th St,11373,"(40.7432731562959, -73.8879961885031)"
ZUsSH8xPciM8EnQxqlKXCg,Thai Jasmine Resturant,368,3.5,106 Bayard St,10013,"(40.7162099, -73.9999)"
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,95,4.0,274 Grand St,10002,"(40.7178949956625, -73.9928582310677)"
cegA4jf16vEt7NCQ7cpu2w,Kin'd,408,4.5,192-03 Union Tpke,11366,"(40.73031, -73.77814)"
uazg6WhYVOw3jhWCG_MDBg,Sup Thai Kitchen,88,4.5,178-19 Union Tpke,11366,"(40.7266838, -73.7894371)"
58jCXglRFRn6qwZ_IxYb6A,Maison Bangkok,39,4.5,355 E 78th St,10075,"(40.7719298818515, -73.9535799622536)"
L2ZW-MdvRJ3gM2RIq8STbA,Thai72,183,4.0,128 W 72nd St,10023,"(40.77763, -73.98003)"
IGjdEM0s4WfOYrMSzO6q9Q,KROK Brooklyn,24,5.0,117 Columbia St,11231,"(40.68761, -74.0013)"
oWBDdSamOzxMJzsD_-seXg,Noodies,456,4.0,830 9th Ave,10019,"(40.7662850538302, -73.9866788007826)"
lYIZYnnEpjbWu7ZM-SuCkQ,Taladwat,126,4.5,714 9th Ave,10019,"(40.76262, -73.98936)"
KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,680,4.0,224 E 51st St,10022,"(40.7559139831703, -73.9693867939228)"
Kyx9QFPJUzlC7dmM8SE1bw,Jaiya,297,3.5,1553 2nd Ave,10075,"(40.774553, -73.954563)"
oNN202L_XcNM-tuDHlgkfg,Boon Chu Thai Place,266,4.0,83-18 Broadway,11373,"(40.740638, -73.879645)"
QNLLWD_wbj8qt7MAsPxxLQ,Eat's Khao Man Gai,46,4.0,518 E 6th St,10009,"(40.72495, -73.98298)"
yCJHIM-PWl54K53ACOpoNg,Hug Esan,99,4.5,77-16 Woodside Ave,11373,"(40.7436465, -73.8873753)"
kpR9je2H9MjKz6zpesyV6g,Thailicious,245,4.0,75 Baxter St,10013,"(40.7162609, -73.9999063)"
jKDXlyPG-2rmcp9Ej6jPLA,Living Thai,28,4.0,931 Amsterdam Ave,10025,"(40.80004, -73.96559)"
y_Ei1zBq6pDW6sMyP8ZSyg,Thai-ish,194,4.0,168 Lexington Ave,10016,"(40.74426, -73.9815799)"
IiYRxMJLfLCsgifzRNvrtA,Thai Sliders & Co,79,4.0,150 8th Ave,10011,"(40.7419442, -74.0007071)"
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,759,4.0,249 Broome St,10002,"(40.7178344726563, -73.9899597167969)"
4ak7lLxs6jopSjkMWJ8yKQ,Kinkhao Thai,17,4.0,2200 Amsterdam Ave,10032,"(40.84079, -73.93648)"
ebhDBwRzD--eoiYcO8M18g,Pho Thai Lao Kitchen,270,4.0,219 Maywood Ave,07607,"(40.8956216750601, -74.0658308645348)"
h4wpGRaMue8FSbcMcz1qPg,DD Thai Cuisine,190,4.0,184 W Passaic St,07662,"(40.9135404, -74.0795847)"
F7jZYUzw7NB74OyVQc-CGw,Bennie's Thai Cafe,329,3.5,88 Fulton St,10038,"(40.709202, -74.005836)"
7CdpBlw4NLaOLzfFL9IEUg,Uncle Boons Sister,104,3.5,203 Mott St,10012,"(40.72147, -73.99565)"
1ubEg-rrSE8IWXl6lJzIGw,Nur Thai,474,4.0,63-32 Woodhaven Blvd,11374,"(40.7235516378586, -73.868817789544)"
PPQSf_1JWkbjFHi1S0nSNA,Lamoon,171,4.5,8140 Broadway,11373,"(40.742890245749, -73.883034010715)"
Eyn7hQENF8R9DrBwBHO6lQ,Pata Cafe,46,4.5,5614 Van Horn St,11373,"(40.7326341, -73.8769762)"
_7Maf5WG682E7R-EHSz18w,Bangklyn East Harlem,87,4.5,2051 2nd Ave,10029,"(40.7903, -73.94307)"
m6bu1AGIIIM9GNn9_cjsmg,Uncle Boons,798,4.0,7 Spring St,10012,"(40.7211328622237, -73.9943286309159)"
rtSIYbcYqskDtFQJlq4ZnQ,VIV Regional Thai Cuisine,386,3.5,138 E 34th St,10016,"(40.74601, -73.9795)"
B9UfgHgm5-hOErK8-54EsA,Very Thai,86,4.0,186 Avenue B,10009,"(40.72784, -73.97933)"
vm4fi1M_fxqIdIkHAgtBaQ,Thai Direct Bowls,24,4.0,131 Avenue A,10009,"(40.72688, -73.98311)"
33ry5dmopDOElU7zf1Sn2w,Lan Larb Soho,195,3.5,227 Centre St,10013,"(40.7199936, -73.9985428)"
R7mKCkD9ZZfeec92GW7esQ,Bangkok 2 Thai,179,4.0,349 1st Ave,10010,"(40.7352413982153, -73.9798079431057)"
l3aVYfTWVINXaNGxlMz0bQ,Soho Thai,132,3.5,141 Grand St,10013,"(40.720078, -73.999641)"
kXuubLd6s3GidpqU3psPdw,Chao Thai Restaurant,356,4.0,8503 Whitney Ave,11373,"(40.7414656, -73.8801273)"
4RK8BaFsBkfpUDSEkQ54gA,ANA Ramen,31,4.0,457 W 50th St,10019,"(40.76469, -73.99122)"
wMU7gPgp2M9JjJhkivZkgQ,Esanation,280,3.5,750 9th Ave,10019,"(40.7637, -73.98839)"
qnD3XDvYIrFh_FppNH90cA,Thais New York,119,4.0,1750 2nd Ave,10128,"(40.7812989957846, -73.9494738355279)"
cugwo9ncnGnH_Chu-P-iAw,Am Thai Bistro,475,4.0,1003 Church Ave,11218,"(40.646825, -73.970082)"
e64Y17DJgjotSz8B9gEI7Q,Ugly Baby,236,4.5,407 Smith St,11231,"(40.67795, -73.9961)"
9VyMJICKGbC7Y5Ssq-Xk7w,The Sabieng Thai,79,4.0,71 1st Ave,10003,"(40.72554, -73.98722)"
cADZEB7qFr-8I3fVxHbM1A,Andaman Thai Bistro,137,4.0,1843 1st Ave,10128,"(40.78281, -73.94526)"
0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,2236,4.0,64-13 39th Ave,11377,"(40.7464987, -73.8992328)"
er4E7VCjDo0xE_IPu5o6Ig,Pongsri Thai Restaurant,483,3.5,244 W 48th St,10036,"(40.76071, -73.98652)"
wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,1064,4.5,235 Sullivan St,10012,"(40.72977, -73.99939)"
ykf5siP-2CXY3leFbeeabQ,An'Nam,251,4.0,234 W 48th St,10036,"(40.7605285644531, -73.9863891601562)"
qusZ-K5tzM1EyOa1IEWCHA,Nourish,158,4.0,637A Vanderbilt Ave,11238,"(40.677941, -73.968455)"
g4EXxoV0z_TnyWF8h9xMKQ,May Kaidee East Broadway,26,4.5,215 E Broadway,10002,"(40.7140637, -73.987464979291)"
hA5QUlrSjpxMZ90Kof0bgA,Khao Kang,208,4.0,7620 Woodside Ave,11373,"(40.743269, -73.888039)"
I4FWrwXDC91lsfQLXYSeXA,Malii,213,4.5,2028 2nd Ave,10029,"(40.789432, -73.942962)"
2ZBEE_MJeRdLD1NLiNTnCQ,Thailand's Center Point,172,4.0,63-19 39th Ave,11377,"(40.7466526847065, -73.9001171663404)"
W1L0UB1MvlhvkKTF43emSA,Jaew Hon New York,137,4.5,71-30 Roosevelt Ave,11372,"(40.7464487, -73.8938216)"
yQiII2hHgV5aEMtIA2VG0Q,Chai Thai Kitchen - Midtown,533,3.5,930 8th Ave,10019,"(40.76541, -73.98352)"
eGIY_25KFspf8KefDQMj-Q,Lan Larb,251,4.0,637 2nd Ave,10016,"(40.745373, -73.975807)"
ri2YWZ2jMuxauAUA__4uvw,SITA THAI,44,4.0,3609 Broadway Ave,10031,"(40.82889, -73.94899)"
1sEr-BDi2LD6HH6K960pfQ,ACE Thai Kitchen,35,4.5,330 Myrtle Ave,11205,"(40.69315, -73.97328)"
Nvhx093-K2xwHIZVnFstJw,Copper Throat Thai Cuisine,74,4.5,123 Ludlow St,10002,"(40.71978, -73.98877)"
1Fe4lCiMPNVhoEyjg92frA,Kati Thai Cuisine,232,4.0,347 E 14th St,10003,"(40.7318077087402, -73.98291015625)"
T4xmuPYBmMhF48bfi9rkfA,Pro Thai,167,4.0,1575 Lexington Ave,10029,"(40.78888, -73.94857)"
