id,cuisine,review_count,rate,recommended
RrPIJvmje1qb9iaYd6jH0g,thailand,199,4.0,
yA29ur97O7B6kYr1g5IoAw,thailand,348,3.5,
dtnmxLqBnNAfdCN8fYVeLw,thailand,1767,3.5,
4nwVzRCfWFGe6_Taqee4Cg,thailand,72,4.0,
2wxwpJs4ZrgniJH6Cst-bA,thailand,21,4.5,
qd9_gxrmskbOT6OLN9sShA,thailand,44,4.5,
9UkHgv9R3LakP0vNj6DMIg,thailand,18,4.0,
QYr9EO-2FmdpOVUjOyNjgg,thailand,77,4.0,
cvJ39wrAYnquWuMhfFAS2w,thailand,164,4.5,
e1jwvzY8hU642HSBZZATcw,thailand,78,4.5,
41gVUqFxmbjqSQYjGV23Rw,thailand,281,3.5,
brMIenh-sAXr1zq6zpBKLA,thailand,127,4.0,
414qtc1lNAI-HaJ-Gw9puA,thailand,464,3.5,
SBy46BviyBKowPjbTjDsHQ,thailand,431,3.5,
Eh7rYMuvnTUbgBypPbPA2w,thailand,35,4.5,
9FjGW7u1iTyFUDpJt-Ql9Q,thailand,328,3.5,
23NSOmpzzrJTfWmYk8Lp4A,thailand,324,3.5,
a-Bq_yXFVk2PptoWpmry3w,thailand,696,4.5,
56BXqZZ09-p1Lfw3ZDjV4A,thailand,327,3.5,
oO_X1H5Lxo8sNykx6azLVQ,thailand,155,3.5,
fZ6BgBNpIeFbkbPnZ_E_ew,thailand,127,4.0,
TUoya6mwmxr0Zpr8oZSXlg,thailand,46,4.0,
D-gd1Gb_Nmc2MN6G0KANMg,thailand,75,4.0,
OPSCHpuBSthP7UwnMm0GSA,thailand,160,3.5,
utg1E8cea7vY5VuDyoOthA,thailand,113,4.0,
n20BmzZ-KGd0RCKcPGRv1A,thailand,150,4.5,
YQyzlr3GLDjl6fokymAhqA,thailand,164,3.0,
LzyDj8z2CA03Jrs34L9Pgw,thailand,283,3.0,
S2b4gAh3Sr1sbNGaTna1Xw,thailand,346,4.0,
vA2VEhW6S1ioX6tXtQdO9A,thailand,408,3.5,
CaizM2WaGPX5eRLDOJaqIw,thailand,240,4.5,
zYIKxE7eKeglXweoABjSwg,thailand,61,3.5,
-wxevhRZdHDQwy3Mj0AmCg,thailand,179,3.5,
QCpJlezYJnkZYNat-XYXYw,thailand,776,3.5,
mpD_kUFo8POQDLoLgRSfCg,thailand,505,3.5,
DguAGioaK6ZIAt_6kk93tA,thailand,519,3.5,
HnTcWZbZJzNAYO8YseQlSQ,thailand,181,4.5,
bjf8vmAIrdPo1aHoaYPkBw,thailand,120,4.0,
ipxeCjihDqXTMkuPe-CQ4A,thailand,286,4.0,
c7z96m0UdMkJRhlz0Ht5XQ,thailand,189,4.0,
OWv-LobTHp8MWWZBT2mtIg,thailand,71,4.5,
5ZjNZd3Yg0jOkJ9WRx1r6g,thailand,204,4.0,
fRO4Fwe5uRAajMcTwLbVkA,thailand,1050,4.0,
YGaWUrDu9FE5i6Ca-Q5mew,thailand,313,4.0,
toykv8K0yg8qtvZSXRQ5bg,thailand,122,4.0,
zENn0_yDJEdLoHyivXb2xw,thailand,232,4.0,
qtRPV9YANKcXU3OzcUUokw,thailand,159,4.0,
cCqnycFCGIEiJJm3-A_BTg,thailand,97,4.5,
_zRVdCfUcx1cwseFycSQdQ,thailand,108,4.5,
sljnE3uoRUmM7aW5f1I3Ug,thailand,219,3.5,
v3qL3KqFJYuS_3rCsgpuXQ,thailand,158,3.5,
4mzogOLOVDPBDVTO4cz9fA,thailand,62,4.5,
inftQdKaEEiqQ323AlomXg,thailand,208,4.0,
SGaUkkKGpoEN5C2AB_Vv6w,thailand,10,3.5,
ucWrNKS65jUVK6ICUoHC8Q,thailand,256,4.0,
TuGFxspYWd0smugwUeN9sA,thailand,104,4.0,
f7jZvRH-h76F4emzvKytaQ,thailand,636,4.0,
r1_1S1T6pSHK0imMjcr4hA,thailand,54,3.5,
n61FbfvTddHBXF5WKWjF4g,thailand,296,3.0,
w5RnZpul9wYcPCBDneCuYA,thailand,292,3.5,
shHhP5lfZwrAYFL3K04_lg,thailand,59,4.0,
4M-nT45SdA119-lcJg9c9A,thailand,114,4.0,
siAb_uf13RIYW52O-auTpQ,thailand,306,3.5,
hFI-5zcNZkR7Ppjl4YL37A,thailand,321,3.5,
1ctLdRJjP9m5QdL7ruYAzA,thailand,175,3.5,
RVVXyZaUDWtPLxJRuP7wEw,thailand,59,2.5,
rL2wuxtLAQWPDZ0IbOHjxA,thailand,155,3.5,
q_UIu1o9chUXMCLU-jTPxg,thailand,227,3.5,
bF38ob3wxacTztdQLRS-Sg,thailand,59,3.5,
gLkrR9ZDPKfUGv-fYsEr3g,thailand,238,4.0,
ZlUU_DPlJTBLyUpBL2niKw,thailand,212,3.5,
eQzQo6XWLHstH5A2IpwXPQ,thailand,389,3.5,
pqkmU5TtRAss1n0v9nJ2SA,thailand,206,3.5,
0fjab0vzFgIQ-FKzjFR7JQ,thailand,117,4.0,
I_YPy_YRtZFyWOSWs-gv4A,thailand,152,4.0,
HLDKZXsi7TQ0P3rS2wd-UQ,thailand,300,4.0,
fe9aDWC5giHgcuKjqSr_gQ,thailand,77,4.0,
BKMCAYb9EAivUm3p-vrC9w,thailand,649,4.0,
-YazuZbXAM_NOny8LpLQpQ,thailand,1164,4.0,
63e2dDq5WCbpaBlercQllg,thailand,156,4.0,
kLvz8Erjz296xNC4huUxfQ,thailand,13,4.0,
8-dc942sz-prIeepAkHLJA,thailand,56,4.0,
qrydcGQpeDP_1oFvx3qOeg,thailand,646,4.0,
AAXX-WkDd1CW3_GgIVivvw,thailand,125,4.5,
9czvgcYzRHVYRDBrB3baZg,thailand,214,4.5,
RmQOUUkwHDhuuh9Y6XzLsQ,thailand,86,4.0,
ZQHZAvw1jvNznbo1wFb_4w,thailand,112,4.0,
rehmlZmUNL2AthW-VTXJJQ,thailand,31,4.0,
Ve_iFpnhL8zN789ZL2jnxQ,thailand,130,4.0,
RwEs6AvU5Cxp_ENodsgxHw,thailand,93,3.5,
UO4kyXfdQIlAhM-TRgM9cw,thailand,288,4.0,
dnCRiUZWgu5ZI4Q-Z-az6Q,thailand,119,4.5,
VEN17aiuU6izPtC2rfJAGw,thailand,187,2.5,
DDrLKyZodnd9KbOWq4F5nw,thailand,145,3.5,
liGIz8CzhyS1udx1aefjng,thailand,183,4.0,
UBnrFZuqa1nMrV7ncWHBwA,thailand,125,4.0,
hg9XXLb2AeJHJ7eX-6JnMg,thailand,127,4.5,
Xst2vGND8hy44VOmbLG3kQ,thailand,237,3.5,
2AcDHuatOFXhqJDedZwGiA,thailand,257,3.5,
a5H9p1B6m6WPVjakPylvdA,thailand,558,3.5,
Il1K0hzGEiJgLLBCZCfA1A,thailand,22,4.5,
f4ZveYR7fuBp_9klL8OgYQ,thailand,320,3.5,
Tk605KjXVTnXpGkOSuVBaQ,thailand,17,4.5,
n7LORZ0fGxPhOfdlHYREKQ,thailand,179,3.5,
MDWt-rtGxUnIcpIi-817Rg,thailand,139,4.0,
oS1e-zZ_qzZNIUEp3FYHhQ,thailand,365,3.0,
3GMHPnrkFAcqffw3T7JSdQ,thailand,543,4.5,
WAQZnCXPL7XcKebpSoyjww,thailand,128,3.5,
UuiW2A-O11Q0baqSEUMvZA,thailand,283,4.5,
_ArDQIKj5qHgmwNnnIaIIg,thailand,261,4.0,
w2XTAF56oI2ywMGc9W6SQA,thailand,36,3.5,
CvSOAN2WWzLRGND4vN1xtA,thailand,106,3.5,
jc_XQPbSCwMHsXLfinXA6A,thailand,349,4.5,
67ooBJ3bSfM0Kbnl2xEx7g,thailand,68,3.5,
nFszVPUX4tj-oarjfBO0nw,thailand,1036,3.5,
8Jz2IfS-BGCm1GniqJVe2A,thailand,120,4.0,
ZGKdgFAGOL6NOPXPrBkhzA,thailand,152,3.5,
sDxRkhk9A2nDT2aKENsAww,thailand,130,3.5,
sKIYGvENchifk1YwFe77pA,thailand,542,4.5,
_Ki5XZTB8mL9RDYGj7KP0w,thailand,160,2.5,
s0yEzCRIjMtXuphJ7cL4wA,thailand,371,3.5,
bZQryeTD6hIsT6lSUxzSSw,thailand,406,4.0,
Xh-pnPzmUOnjyDE2bTGv5w,thailand,137,2.0,
DUnRsZh-pSOsIhQa3ZJrEA,thailand,97,3.5,
0A2lgMwqKCsr95qZtd4mKA,thailand,83,4.0,
WueXPnaTvM_R5UuPjxbbQw,thailand,198,3.5,
WFx1VcopQGjW7jbERZUUbA,thailand,141,4.0,
xvqG8x-EMcUysuOzY7RsPg,thailand,252,3.5,
GSOwJ5Gr8X4eGbkIjCzMWA,thailand,122,3.5,
hnBgmEQsJgRhY3VvWnwkfA,thailand,351,4.0,
xSrEOf3Ht7eK5sUpReAGkQ,thailand,85,4.5,
7lhmzhkct9-blnuBAp_HVQ,thailand,361,4.0,
dJYc9Hi0KJRMqCkCJOxC-w,thailand,65,3.0,
KkMXFomcmJZBmDdmTMh8yw,thailand,663,3.5,
WOrCzAOgs50Wf-dlnHrzDw,thailand,153,3.5,
R9PgkLMxQLG95igWJVMioQ,thailand,410,3.5,
LjBKkUSpMwrpo99hXgtHYw,thailand,848,4.0,
6wJOojpF2c4lLeBNbTBB0A,thailand,186,4.0,
qNe3r33f17z1v10iEiB4DA,thailand,127,4.5,
HzJP6ICu_Naf5R0swzd-dg,thailand,132,3.5,
pPd2TLnGjj98OrmQ6ZESKw,thailand,171,3.5,
n1EbqNtQQUg51rUd5A9_cA,thailand,106,3.5,
ybPMdh4XiTTwLWOMUXdwlw,thailand,172,3.0,
-wnwpVjmtkHzvn7jPcLM-g,thailand,182,3.0,
dVR5KHPMZoU9rQvxhY5Otw,thailand,547,3.5,
CFIOL_GmkAuJyz3fKc7WYg,thailand,345,3.0,
EzyjRrhRpt_NR7wIwqm_Rg,thailand,90,3.5,
wk6-dz_k9CqlXaJ0m8AE6w,thailand,194,3.5,
jYhbUh1TV7SCfPxjIhVpcg,thailand,436,4.0,
QGEsxvYE16UzpjJPa-6qXA,thailand,308,4.0,
FL7aHCbKMDSpchQS1KucHQ,thailand,128,3.5,
aMUu0H6jsUDqdmSuAZeZsg,thailand,349,3.5,
7aRpGfetwrrnQ7hZgXQg8Q,thailand,80,3.0,
hT1NOAqwYhVtQ3rrEK53MQ,thailand,19,3.5,
3LQD4aB3UYPteZfsyglV4w,thailand,78,4.0,
3wKhPtE-PmeuOdnYVS9yxQ,thailand,154,4.0,
ntkrxOSYT5VtTL4Z5jmmeA,thailand,581,4.0,
PyaeHq_UAu6nazGiy0XAnw,thailand,613,4.0,
T3KK5s1HaPGokXEc5Z8vOg,thailand,200,3.5,
B0e6kXT0doU-n6EvMVGzQQ,thailand,40,3.5,
1851MMElaLteR03rnGAMlw,thailand,421,4.0,
xR2Yeb_Nh0MOAiUIaqaVOg,thailand,320,4.5,
3KlWyCJ2BikxwcEb0-O4Ww,thailand,120,3.0,
7wJTUI8NmBNmZoN4zrXCPw,thailand,205,3.5,
ColGPMmJOa6YD44fjS6wfg,thailand,188,3.5,
Ey45ZiAN1TSVmvfM6DVZqA,thailand,422,4.0,
m9Q9x-Hcxp24gZCaTTJY-A,thailand,160,4.0,
JzD9nfJWHwnG-2Wk87muHg,thailand,1167,3.5,
jOGL9SOeMH2F6HO5qxbDHw,thailand,56,3.5,
iIcUpEOjMLuzAIfyY_vgYA,thailand,548,3.5,
7ztNVUAfAyJXQLGU9BkPiw,thailand,424,4.0,
zKokTcCI-L1xZwcvE9AxAg,thailand,220,3.0,
StFf9fVnAlhwrUWan0C4Ww,thailand,92,4.0,
YMcDo3UccCPvIJrQ5Yt9Yw,thailand,42,3.5,
LQ8ITaZIbaiQ8pHPOx5i6w,thailand,703,4.0,
dH54zMwDvIc0pBauEBNsXQ,thailand,3,4.0,
gNlPrIFgZHqO4dUdhbfekw,thailand,31,3.5,
m2Zsy2UAkcDf0cRzk2Yoqw,thailand,642,4.0,
SOrQnn_dsHIFpmW5HTCFCw,thailand,42,3.0,
2CMgTjJoC3II30mxRy-G8A,thailand,156,3.5,
HvgrpROomwRg-pATqaV8oQ,thailand,440,3.5,
cgiwHTmlUD-2em2MCvmzeA,thailand,178,4.0,
iTke4ZsI0WyAHD6fmAtRLA,thailand,230,3.5,
Ur1VZwMZ8Qbd6KLpiid7lg,thailand,126,4.0,
gBoqjD5MTJuGx65QjAhJGg,thailand,126,4.0,
7rxA2Ne0ON6iHFBJ6TJDIg,thailand,135,3.5,
HEs6llkn3wIP1ATXeIZQew,thailand,668,4.0,
3glTTm7uDvRPAglP7CzaRQ,thailand,248,4.0,
cSzt3JMXamfaUBWkEEklOw,thailand,184,3.5,
RnQjRZ9MJrBN9SKiIv3i-A,thailand,257,4.0,
EvLkJaWEXTZ8QNBrxOhDsA,thailand,672,4.0,
xsU6Gs5m89_u2d7G75s4dw,thailand,5,3.5,
KIERtmoOTz7r103MWw08nA,thailand,140,3.5,
JhJLPp6KuBcD3CHCkEKJ_A,thailand,950,4.0,
xEDD2ScBU3jHhWxlMC7dkQ,thailand,1071,4.0,
cWodGgBljJUVp9QQiPt3yQ,thailand,179,3.5,
xyBTcpnkIxV2h0AKU0pP0Q,thailand,801,3.5,
HyENSD29rcF_5iSFakhMSw,thailand,1033,3.5,
pSSajdYNKTyAGV8-fk7fWQ,thailand,1254,3.5,
9c8M-3W7vuP4idvgi2LXSw,thailand,99,3.0,
hSiTqxKKgvQSI5x5VdMjoQ,thailand,277,3.5,
nxUs6svpNSL0wAwAA2F34w,thailand,365,4.0,
1_pK5aQ47atF50oAKHADhA,thailand,473,4.5,
Wn-onuhUajQG6Iwngav74g,thailand,606,3.5,
IQhHilj9mpMzjTFDmk_8aA,thailand,20,4.0,
ov8JN2CZGk0fwDO3rtQYSg,thailand,196,3.0,
GURmB4kTMLpG8AGjx52ILw,thailand,241,3.0,
ux41Imc3HmBtI-ovwpxFSQ,thailand,101,3.5,
W03i9B7wZn2B5p9E_Yn5nw,thailand,239,3.5,
lI91u68v2xTdE70lyioKAg,thailand,226,3.5,
sSkLiIMnOBaN-XKwV5r3Cg,thailand,242,3.0,
fZuIszXbPoyzYMDSYd3oOA,thailand,180,3.5,
VFm8KI_no47AOHUDYYGTVA,thailand,224,3.0,
9lAt-D83sHrHroan6DMZNw,thailand,221,4.0,
PiOv4vMRLaJJoqt_Eyebvw,thailand,304,3.0,
1B-lytoWyHLEG95eyM9M_Q,thailand,228,3.5,
tk_hI5v8KufzFaIP57_57g,thailand,68,3.0,
bMhqh_k_QZJMnVstIJzxRw,thailand,443,3.5,
7Qvh0oFRsoqrO9qNlcMKXQ,thailand,2229,4.0,
JlFbaMbMzsu7FA307mUIqg,thailand,1492,4.5,
iAPzEPCJR14VfKZAKRL2OA,thailand,100,4.0,
xWUL-j6TQyKQHIfOtetu-Q,thailand,1077,4.0,
tjILxkIZKcppgew6NwIngQ,thailand,89,3.5,
gr3wUszE1972q0GBkmwEXQ,thailand,367,3.5,
l0zNwRbEQFP1pbbdXZZxcg,thailand,171,3.0,
9DceMTrjyVqBgQRqgR6GWw,thailand,1639,4.0,
Tmc90kL5jelJ2c9CiGzSFA,thailand,218,4.0,
uzSAWlBfrm-9xufAKbY9OA,thailand,106,2.5,
tYRWu_EDQGsIyhSaaYi7VQ,thailand,828,3.5,
0DyF6tokikZqd8bys-Af_Q,thailand,181,3.5,
f2MA23sMC3WpJA2LgBlGuQ,thailand,256,3.5,
Hnj8w5j6eaIt2NiSQc7TGg,thailand,351,3.5,
y93HF8m24v2ULshCUXAiWw,thailand,26,4.0,
tVB11pOiDhPWlt_o6ylMNg,thailand,631,4.0,
xfcO4PfzXYQRMuW0r4WZyA,thailand,98,3.5,
dH7jsvPhb6xhQkIu8Pv5jw,thailand,258,4.0,
Hq2FG_zs4J7BTFwUF0VYrw,thailand,21,3.0,
0gMp5__7rq2csBndxnNtGQ,thailand,90,3.0,
Ja4MWGAyPw74Oy6HJ5RizA,thailand,142,2.5,
zVLG_O3AQnvQ53PSJ5mTMA,thailand,462,4.0,
ckCdaShUKz5KB93W4Oubug,thailand,55,2.5,
yDR9eVFATpyzrz3x1DtJGg,thailand,41,3.5,
3bNQrib_jfZZNOCe80PHRg,thailand,132,3.0,
TRVWU2c4SzbsgWOo6Dz2Aw,thailand,283,4.5,
SKsiJGR-Xf1yD2RJ6P1A_A,thailand,216,3.5,
tx-gxkns4uFyve7Eu5mYKA,thailand,151,3.0,
9nLM3rfLRfVm-1qQH1jRGg,thailand,26,2.5,
iPlaqfZfoOrG1f_tMpDTsw,thailand,294,3.5,
ybczZr7m8jZtGe0qDPXW5w,thailand,113,3.0,
x9Fq3Zty6d9JQ2ok00YXVA,thailand,714,3.5,
sXA1aTe4MVUgBpQUiISAyg,thailand,494,3.0,
pSAAr8srYYt4SUQP4r0Bhw,thailand,54,4.5,
h4UsHcr602vt8GOxbTyDZg,thailand,101,2.5,
YvhVIOCXT8X71nkAy388Lg,thailand,203,3.5,
0VGn3bLaUG7lhM5WwkMTCA,thailand,157,3.0,
kA_Cw1YEGskuPuRYzLmgdQ,thailand,120,3.0,
RVv-A4ePzWoRoV4YToVATQ,thailand,101,3.5,
cfa699KGi9Ki-U_mCMVJvg,thailand,501,3.5,
SkYcO8FaqYgoP-66g58OMw,thailand,211,3.0,
BsG7_BfjnnGaXuaAmB5LOQ,thailand,115,3.5,
34vaEo6IX8c4jr7WkY8ddw,thailand,426,3.5,
O-zwQQV8AExgdPoJiqjpDg,thailand,613,4.5,
QTQrXWuowKHNFGNssXT_TA,thailand,117,3.5,
jf3OvEnL0GZuxOV4-SR3uQ,thailand,23,2.5,
UpaSAaZCt4N0VNZvRW_o6w,thailand,118,4.0,
RRNU27hv8rhBYx-mOinwRA,thailand,640,4.0,
NgD-6ogFGc_c4z5_Ur4k2g,thailand,1441,3.5,
5DwGICd6TkAnvO6YNeYp0Q,thailand,194,3.5,
PDP02g7Ix2zSLWQaBTsjBQ,thailand,25,2.0,
wys1HhKwy80LSIRqG_prEg,thailand,196,3.0,
rppJSuzF_AMIx0tIe5kadA,thailand,190,4.0,
eNZ4VK4G9z5LPdG756pixw,thailand,23,3.0,
IYRJ5E7fnK2UC0B5mOgzSQ,thailand,213,3.0,
RjxtXkvbVBCDpJdt8pn5lg,thailand,120,2.5,
PYN67roncq-uYxKWPd7ukQ,thailand,170,4.0,
9K8VhYvIA26AFMQY8S1soQ,thailand,346,3.0,
EEf5KB5wx340TY7QwDKIqQ,thailand,291,3.5,
0H1XrStqVaZa661BbxNljA,thailand,44,2.5,
_yWKwNjynMD93fe339j9Wg,thailand,481,3.5,
WWpOWqOgS9ClYvxYVzR0lg,thailand,277,4.5,
GXLGoW56JMm1lQf6Lnc15w,thailand,68,2.5,
zEgjnd9lBU1ppfiL1U8_TA,thailand,287,2.5,
mAQ1zH-aDmG26LzKq7kbow,thailand,168,3.5,
iOpyiK0AdF0egQsWYQukig,thailand,48,3.5,
U9bU_xY11bu88lYZwnMVfQ,thailand,35,3.5,
MC06EqjcXFqnL70EJQI3wg,thailand,187,2.5,
mhWFbkkfhVWvXf7orGh6mQ,thailand,116,3.5,
LrUpHpYTsf8N6rPK5I6tqA,thailand,43,3.0,
IRQmUno4GQMvEDifCXO-cw,thailand,44,2.0,
3_pn5nxp9NuGv7tJ61Mslw,thailand,44,3.0,
NJGtDl4jqIaRz0qEnfUOOQ,thailand,42,3.0,
kZIwBwL0XKcs4ti7b64Odg,thailand,216,2.5,
IDEq8v88W58i2QZuNFjl-w,thailand,184,3.5,
E-BNRjYJyF1UjQCSImMGjw,thailand,126,4.0,
wTkDTIVZQdJUcexXPhdOqg,thailand,154,3.0,
vS27atIOccWbH1gV9r9Cbw,thailand,48,3.0,
8jGslaAwBP-pjpYboMZ32g,thailand,289,2.0,
qgi4PnMGekq7C5wcc6dPDg,thailand,44,2.5,
tguMh2GgOcU9fu6WN3dqpw,thailand,919,4.0,
q6BN2aVJFFFkUF4BgpeuyA,thailand,82,3.0,
klAhw3xLQi9GF1tf_HnS7w,japanese,2016,4.0,
OLSSJIp8pu5UlugTF7tuHA,japanese,1284,4.0,
7iY35991NhQ1AShJZCNZgA,japanese,1701,4.0,
qm1J_dPA5IHij1oAnoZwHw,japanese,277,4.5,
diz6_4TVSP6EdWEZCZ0Acg,japanese,253,4.5,
YC-wGlO0oOkEIaCEDZv-ag,japanese,1240,4.0,
6lUsFj0KCao678o9L7QwUw,japanese,1187,4.0,
VzstANC68PM1BbyOcDXEtw,japanese,249,4.0,
BPZfuPvSxCfoppU4lPFm0Q,japanese,822,4.5,
OFfZUS-nu6NDnsWe1B2bUQ,japanese,715,4.0,
axqp3pGJXnTLgq2QrPyDyQ,japanese,469,4.5,
kwq1W0opBnOYKoUXWYyQ5g,japanese,104,4.0,
_FhKGcCbiYgtkXcCiwTAiA,japanese,704,4.0,
7OMGEtFWT6sdd9TVuoGqJQ,japanese,416,4.5,
8iSU_z2JkjjUEjm-Ur470w,japanese,763,4.0,
_2V0as8DZDwVxAi3ZJ0JkA,japanese,279,4.0,
HZWHBfeuP4Fb6y8b8uqnbA,japanese,1630,4.0,
Ms1p17KsYteDlkvHnllC2g,japanese,831,4.0,
ULDVJYTT-47RqbLtlR_FUA,japanese,260,4.0,
_IkMfWpOkQXRZtJAYJUJIw,japanese,325,4.0,
KJTTqIxuB0BEsYxLaYyAZw,japanese,326,4.0,
mESab-FqL5QqSVsnX72asQ,japanese,980,4.5,
ytABgZNWnFXQUjOYjh460A,japanese,444,4.5,
6qzNc9Z9DHYYleKqrW_K3g,japanese,939,4.0,
-J8VuX3wGrYSOBu2G0hMsw,japanese,1156,4.0,
TN4RnyqHMSupRFot4Q-_EA,japanese,3425,4.0,
MmXZLVwWcYugi_TXSHmjeQ,japanese,340,4.5,
aTzxrI2o3vH_HQkqeFszzg,japanese,160,4.0,
p4W_z-zh96LHEAtQ8LRSVQ,japanese,33,5.0,
oyyubJoK0VZ2V3a5sVJULg,japanese,781,4.0,
vAxm4dekBCfaRNoBYbx6OQ,japanese,480,3.5,
EvAJBgBdgOt1jx1EufRN7w,japanese,777,4.0,
pNe8ZCkGTe4cXfKdOF7kYQ,japanese,356,4.5,
3eBV6HwWcdHzJW3sUH-2hw,japanese,11,4.0,
dOxHYQmBR14Fa2C1X8oMMQ,japanese,68,4.5,
qNyUkJJjg1Tu6XmhAUU1sA,japanese,19,5.0,
ocnHpILS80DHL--34L8xpw,japanese,60,4.5,
6t5xWjPLWAjJV3YFMX_oaw,japanese,141,4.5,
KfaG5PoTEPpbODHBta9irw,japanese,959,4.0,
nEkVibaTuIFEcTNtltFgJg,japanese,426,4.5,
JUPxlDVMxuRSsqMcH6RCVg,japanese,1519,4.5,
5QgBCrAbXbM1ORiqZDrBPQ,japanese,1675,4.0,
P_UREWCQxEYVbBa-KW_Wew,japanese,1209,4.0,
ZOpnIsm7ihoO1gq2YmGdzw,japanese,330,4.0,
YoR6ouUwehLFnBQ7RAjPlw,japanese,69,4.5,
8fr5FYU1ip0phERt1mrekg,japanese,711,4.5,
i8F0fnempD5fTb2CxbwKDw,japanese,235,4.0,
flHcoaHEWxACgc-Vk9MsOQ,japanese,149,4.0,
K54qUgd274Fj_LvHCjeSFw,japanese,272,4.0,
ONQRhDuWv0e9R5xOiI7YAA,japanese,1114,4.0,
56PeolgNURAG4x6q7nanmw,japanese,8,5.0,
wcwftlB-61XG4ymGTR61aw,japanese,598,4.0,
sNeefaiRztDQ10B4QzUi3g,japanese,62,4.5,
MwtXOkRUndPU-ivbtLD-bQ,japanese,277,4.0,
D6ZEcG1FCZ18nekMWrhgMg,japanese,131,4.0,
WHXgDm3kcU-aONfjR8tX0A,japanese,214,4.5,
pTMnHb_W3sKqS8oCzjHdVA,japanese,217,4.0,
ynR4-QgEOsE7VhNfIWo73w,japanese,80,5.0,
i8ejDDR4COtukAAA1Ls5fw,japanese,1400,4.0,
W5RSIwNKBa7k0jeAs5KDYg,japanese,588,4.0,
t1w4qyqyfEdTPhoy-5t3FA,japanese,2926,4.0,
CdHOwIO6OFNXZxPYEUts2g,japanese,614,4.0,
HO8vjBAFY3GU1erXMZ_UbQ,japanese,81,4.5,
479rycCXZojMT9S0cl8Oxg,japanese,133,4.0,
kN3rkbjvqkY62CDRYUVz4g,japanese,205,4.5,
PTYUAAJbEmvIv4EsyRrcnA,japanese,401,4.0,
aY8JCml1xlOg5a1BHn2DNQ,japanese,84,4.0,
wQU3LMmOPNzxL-ptOi_F5w,japanese,512,4.0,
YMh3vH--fzLqiOAyL_3T5w,japanese,275,4.5,
9bAyxRD6RsGEUQw424ovQA,japanese,694,4.0,
ax4INkzwL__-d_kGJfcA-w,japanese,29,4.5,
8tcFpd0dcmfzbLgbTO4tdw,japanese,214,4.0,
L87p5eAKGjvkS2YZYjZcrg,japanese,20,4.5,
QR1YIRzFjd2bi5iBzT9zXg,japanese,1047,4.0,
ur679FKjXosJ1VnddICDiw,japanese,25,4.0,
6FZf17rNThWKoF4EU18wnw,japanese,276,4.5,
TBp9gdS6xEbSQqffVZ7iag,japanese,683,4.5,
oTkzgr7hzOAdlP99Auj3GQ,japanese,1440,4.0,
Uu1wc7CrweSIB4B7FLdbwg,japanese,295,4.0,
i76WF5zltXBgNmV-6eEPQw,japanese,12,4.5,
vX0_qcuVXoeeH1_24I8lSA,japanese,138,4.5,
ZlNDeVv6UJ1cGzcSoypVOA,japanese,96,4.5,
44SY464xDHbvOcjDzRbKkQ,japanese,9705,4.0,
15R8rx9SHKNVYBwgAuTyGA,japanese,145,4.5,
a7rM-AOM7_xi8AlWX-Thkg,japanese,214,4.5,
tyyqm0ftkoKQxednWNh0Tg,japanese,3,5.0,
QmelPAXgkVLZfUb27diAEw,japanese,94,4.0,
R9jTfyPlnfk23gy8VCCVAg,japanese,51,4.5,
4Jp0wdJXLpmgCwWv6o6YEQ,japanese,247,4.0,
5agbggvhHI_juAZRfCqtZw,japanese,224,4.0,
qVlDLz8Ri-ThAFJgYHuQ9A,japanese,29,4.5,
yoGoH-1kDWMrQBI95ITo4A,japanese,105,4.0,
auqBQYuADVdWaTO-RNBeoA,japanese,515,3.5,
Gb79W0yuQfJvu0V0SDC0Ag,japanese,275,4.0,
Zjdtcex73QIz2_MvEvDrFQ,japanese,122,4.5,
aK2ipD9K8-usBw_gkvvJuw,japanese,297,4.0,
Z-KV06jQbPovawp9dJD3vA,japanese,53,4.0,
GNbzHUMc2BB23-kW4cJboQ,japanese,72,4.0,
dskDbpvA0hI_7RjtoL6IKA,japanese,24,4.0,
IU7J-biFGBwrl6qKBPGStQ,japanese,229,3.5,
zGAQqDu0Ak2khVYs9WdQxw,japanese,1244,4.5,
NRJq2BNcbjqAyxUB_bw7gw,japanese,554,4.0,
7EaiwMVaNdQibSs0yYkE5Q,japanese,2043,4.0,
bnaeQCoBiQ7a5IfyBkrGCg,japanese,132,4.0,
dtk1Cstz5MHr-B1AOM_nXA,japanese,1102,4.0,
wjIyCBEpCG_HRp8veiI0YQ,japanese,810,4.0,
wSGZA3DOFSUvALZRKCM_Sw,japanese,585,4.5,
Yv2W9NMGgLiFHjatC-oHag,japanese,14,3.0,
Clumryf360iOnwpZ2ML8aw,japanese,252,4.0,
BlzlywklvYdek5uk_NCX9g,japanese,263,4.0,
et9pAFtSvNOct9Qcmtcf7g,japanese,176,4.0,
OINi1A9bSUUN5vi7xgi3ZQ,japanese,60,4.5,
FCoRGys6wgE7fSQ_YAUBeg,japanese,132,4.0,
GlPJPpKvPR4d8dmcSEYpdA,japanese,830,4.0,
l_RAv09V67j-Hm9dyZxWhw,japanese,377,4.0,
icZcEK39HXuL2q08i4EkkQ,japanese,199,4.0,
Ad3dUoLatOdNtB4LxfmmWg,japanese,1535,3.5,
AnrLdpW6G-tXQ7xhBYiA5g,japanese,114,4.0,
